RPP1  Regional Price Parities,,,,
 ,,,,
Bureau of Economic Analysis ,,,,
Metropolitan Statistical Area,,,,
GeoFips,GeoName,LineCode,Description,2013
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,53
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
48620,"Wichita, KS (Metropolitan Statistical Area)",1,RPPs: All items,91.3
48620,"Wichita, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
48620,"Wichita, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73
48620,"Wichita, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.5
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,RPPs: All items,91
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,RPPs: All items,93.7
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.9
48700,"Williamsport, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,RPPs: All items,94.7
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.9
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.7
48900,"Wilmington, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",1,RPPs: All items,92.1
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.6
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,RPPs: All items,90.3
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.3
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",1,RPPs: All items,104.1
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.8
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,109.4
49420,"Yakima, WA (Metropolitan Statistical Area)",1,RPPs: All items,95.4
49420,"Yakima, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
49420,"Yakima, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.1
49420,"Yakima, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
49620,"York-Hanover, PA (Metropolitan Statistical Area)",1,RPPs: All items,95.8
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
49620,"York-Hanover, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.9
49620,"York-Hanover, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",1,RPPs: All items,88.7
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.3
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.4
49700,"Yuba City, CA (Metropolitan Statistical Area)",1,RPPs: All items,98.9
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
49700,"Yuba City, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,99.7
49700,"Yuba City, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
49740,"Yuma, AZ (Metropolitan Statistical Area)",1,RPPs: All items,93.1
49740,"Yuma, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
49740,"Yuma, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.4
49740,"Yuma, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
Legend / Footnotes:,,,,
"Last updated: July 1, 2015.",,,,
